Time,Cum_GASINJ,Cum_GASPROD,Cum_OILPROD,Inlet_Pres
319.7,216450,200657,23.06,256.1
319.8,216498,200699,22.96,256.1
319.9,216544,200730,22.88,256.2
320,216595,200778,22.84,256.1
320.1,216640,200846,23.3,256.1
320.2,216691,200871,22.72,256.1
320.3,216732,200903,23.05,256.2
320.4,216765,200963,23.03,256.2
320.5,216804,201018,23.12,256.2
320.6,216864,201027,23.04,256.2
320.7,216897,201077,22.99,256.2
320.8,216945,201091,23.14,256.2
320.9,217005,201135,23.15,256.2
321,217050,201217,22.8,256.1
321.1,217089,201263,22.92,256.1
321.2,217140,201299,23.26,256.1
321.3,217182,201299,23.1,256.2
321.4,217218,201364,22.88,256.2
321.5,217264,201420,23.06,256.1
321.6,217321,201456,22.94,256.1
321.7,217366,201537,22.73,256.1
321.8,217408,201504,22.85,256.1
321.9,217456,201585,23.2,256.2
322,217486,201612,22.75,256.2
322.1,217534,201677,23.1,256.2
322.2,217579,201694,22.77,256.2
322.3,217621,201731,22.88,256.2
322.4,217677,201792,22.86,256.1
322.5,217722,201817,23.06,256.1
322.6,217767,201857,23.1,256.1
322.7,217794,201890,22.71,256.1
322.8,217848,201932,23.06,256.2
322.9,217896,201990,23.35,256.1
323,217941,202020,22.98,256.1
323.1,217986,202072,22.95,256.1
323.2,218040,202105,22.98,256.1
323.3,218082,202145,22.81,256.1
323.4,218121,202184,22.64,256.1
323.5,218169,202236,23.16,256.2
323.6,218214,202285,23.06,256.1
323.7,218259,202293,22.89,256.1
323.8,218307,202357,23.33,256.1
323.9,218355,202393,22.72,256.1
324,218412,202443,22.86,256.1
324.1,218451,202489,22.89,256.1
324.2,218487,202498,22.98,256.2
324.3,218520,202565,22.81,256.2
324.4,218562,202597,23.03,256.2
324.5,218607,202623,23.24,256.2
324.6,218655,202663,22.67,256.2
324.7,218701,202731,22.72,256.2
324.8,218754,202778,23.02,256.1
324.9,218799,202835,22.94,256.1
325,218841,202870,22.95,256.1
325.1,218886,202886,23.08,256.1
325.2,218937,202951,22.9,256.2
325.3,218979,202966,23.04,256.1
325.4,219015,203007,23.07,256.2
325.5,219063,203042,22.73,256.2
325.6,219102,203108,22.99,256.1
325.7,219141,203163,22.88,256.2
325.8,219219,203198,22.99,256.1
325.9,219258,203215,23.07,256.1
326,219312,203264,22.83,256.1
326.1,219348,203327,22.8,256.1
326.2,219390,203354,22.92,256.1
326.3,219429,203418,22.91,256.1
326.4,219468,203412,23.06,256.1
326.5,219516,203420,23.14,256.2
326.6,219558,203484,22.99,256.2
326.7,219606,203561,23.1,256.2
326.8,219651,203575,23.15,256.1
326.9,219720,203607,23.17,256.1
327,219747,203666,23.18,256.1
327.1,219783,203716,23.17,256.2
327.2,219828,203739,23.16,256.2
327.3,219873,203849,22.97,256.2
327.4,219927,203838,22.71,256.1
327.5,219966,203889,23.08,256.1
327.6,220014,203931,23,256.1
327.7,220065,203994,22.73,256.1
327.8,220107,204021,23.03,256.1
327.9,220146,204019,22.99,256.2
328,220186,204096,23.15,256.2
328.1,220231,204161,22.89,256.2
328.2,220287,204223,23.04,256.1
328.3,220335,204264,22.84,256.1
328.4,220389,204296,23.01,256.1
328.5,220411,204359,23,256.1
328.6,220453,204408,23.18,256.2
328.7,220506,204433,23.13,256.2
328.8,220540,204505,22.98,256.2
328.9,220588,204568,23.15,256.1
329,220644,204602,23.12,256.1
329.1,220686,204657,22.72,256.1
329.2,220734,204714,23.09,256.1
329.3,220782,204739,23.1,256.1
329.4,220838,204763,22.92,256.1
329.5,220872,204843,23,256.1
329.6,220917,204860,23.28,256.1
329.7,220950,204895,22.65,256.2
329.8,220995,205031,23.21,256.2
329.9,221037,205049,22.84,256.2
330,221085,205065,23.03,256.2
330.1,221142,205136,22.98,256.2
330.2,221192,205184,23.09,256.1
330.3,221234,205211,23.26,256.1
330.4,221288,205267,23.06,256
330.5,221324,205283,23.19,256.1
330.6,221367,205348,22.83,256.1
330.7,221409,205406,23.15,256.1
330.8,221463,205432,23.05,256.1
330.9,221508,205496,22.9,256.1
331,221558,205497,23.2,256.1
331.1,221609,205588,23.2,256.1
331.2,221651,205587,23.09,256.1
331.3,221688,205613,23.11,256.1
331.4,221733,205688,22.52,256.1
331.5,221769,205745,23.28,256.2
331.6,221811,205809,23.01,256.2
331.7,221851,205835,23.16,256.2
331.8,221898,205869,22.82,256.2
331.9,221949,205939,23.22,256.2
332,221988,206007,22.99,256.2
332.1,222045,206007,23.15,256.1
332.2,222092,206080,23.15,256.1
332.3,222123,206110,23.07,256.1
332.4,222166,206211,23,256.2
332.5,222199,206218,23.06,256.2
332.6,222270,206275,23.09,256.1
332.7,222315,206319,23.14,256.2
332.8,222360,206371,23.37,256.1
332.9,222407,206404,23.15,256.1
333,222441,206417,23.24,256.1
333.1,222489,206467,23.25,256.2
333.2,222534,206486,23.01,256.2
333.3,222579,206537,23.07,256.1
333.4,222638,206589,23.18,256.1
333.5,222675,206628,23.29,256.1
333.6,222725,206696,23.07,256.1
333.7,222762,206747,23.1,256.1
333.8,222801,206729,23.26,256.1
333.9,222838,206764,23.34,256.2
334,222894,206839,23.09,256.1
334.1,222942,206876,23.09,256.2
334.2,222984,206915,23.18,256.1
334.3,223037,206977,23.46,256.1
334.4,223091,207016,23.2,256.1
334.5,223124,207029,23.27,256.1
334.6,223181,207071,22.86,256.1
334.7,223217,207134,23.46,256.1
334.8,223265,207181,22.93,256.1
334.9,223304,207231,22.93,256.1
335,223344,207263,23.27,256.1
335.1,223394,207309,23.45,256.2
335.2,223431,207325,23.46,256.1
335.3,223476,207358,23.37,256.1
335.4,223524,207440,22.89,256.1
335.5,223566,207455,23.24,256.1
335.6,223617,207510,23.33,256.1
335.7,223659,207569,23.11,256.1
335.8,223693,207578,23.06,256.2
335.9,223743,207655,23,256.1
336,223788,207706,23.03,256.1
336.1,223853,207730,23.33,256.1
336.2,223884,207761,23.25,256.1
336.3,223929,207827,23.34,256.1
336.4,223974,207844,23.38,256.1
336.5,224016,207843,23.14,256.2
336.6,224061,207924,23.18,256.1
336.7,224112,207965,23.52,256.1
336.8,224159,207981,23.1,256.1
336.9,224215,208033,23.1,256.1
337,224260,208073,23.16,256.1
337.1,224294,208088,23.43,256.1
337.2,224342,208124,23.02,256.1
337.3,224373,208125,22.98,256.1
337.4,224421,208208,23.07,256.1
337.5,224471,208216,23.51,256.1
337.6,224514,208257,23.17,256.1
337.7,224564,208289,22.92,256.1
337.8,224606,208341,23.54,256.1
337.9,224646,208350,23.39,256.1
338,224691,208440,23.22,256.1
338.1,224736,208468,23.4,256.1
338.2,224781,208467,22.93,256.1
338.3,224834,208547,23.4,256.1
338.4,224874,208597,23.12,256.1
338.5,224916,208605,23.78,256.1
338.6,224964,208663,23.29,256.1
338.7,225017,208695,23.24,256.1
338.8,225070,208728,23.25,256.1
338.9,225099,208751,23.24,256.1
339,225157,208827,23.33,256.1
339.1,225202,208842,23.42,256.1
339.2,225239,208858,23.22,256.1
339.3,225281,208900,23.29,256.1
339.4,225329,208932,22.99,256.1
339.5,225369,209006,23.43,256.2
339.6,225419,208999,23.02,256.2
339.7,225461,209088,23.21,256.1
339.8,225514,209138,23.22,256.1
339.9,225557,209153,23.3,256.1
340,225602,209168,23.28,256.1
340.1,225649,209240,23.06,256.1
340.2,225684,209259,23.2,256.1
340.3,225734,209307,23.45,256.1
340.4,225782,209331,23.47,256.1
340.5,225824,209412,23.1,256.1
340.6,225874,209411,23.21,256.1
340.7,225911,209453,23.11,256.1
340.8,225956,209485,23.17,256.1
340.9,225991,209534,23.44,256.1
341,226028,209576,23.31,256.2
341.1,226086,209632,23.6,256.1
341.2,226134,209664,23.37,256.1
341.3,226187,209731,23.04,256.1
341.4,226224,209771,23.12,256
341.5,226284,209794,23.52,256.1
341.6,226332,209841,23.42,256.1
341.7,226369,209856,23.03,256.1
341.8,226427,209909,23.15,256.1
341.9,226457,209932,23.19,256.1
342,226501,210037,23.14,256.1
342.1,226541,210036,23.23,256.2
342.2,226586,210080,22.99,256.2
342.3,226621,210133,23.21,256.1
342.4,226684,210158,23.42,256.1
342.5,226729,210216,23.28,256.1
342.6,226774,210255,23.51,256.1
342.7,226814,210287,23.09,256.1
342.8,226848,210287,23.35,256.1
342.9,226912,210352,23.42,256.1
343,226946,210420,23.22,256.1
343.1,226981,210473,23.17,256.1
343.2,227031,210497,23.26,256.2
343.3,227089,210533,23.5,256.1
343.4,227131,210596,23.3,256.1
343.5,227174,210628,23.56,256.1
343.6,227222,210671,23.31,256.1
343.7,227256,210688,23.11,256.1
343.8,227317,210751,23.2,256.1
343.9,227362,210807,23.44,256.1
344,227404,210816,23.35,256.1
344.1,227459,210858,23.19,256
344.2,227481,210903,23.49,256.1
344.3,227524,210945,23.26,256.1
344.4,227571,210987,23.45,256.1
344.5,227614,211036,23.16,256.1
344.6,227653,211051,23.08,256.2
344.7,227706,211142,23.33,256.1
344.8,227759,211158,23.29,256.1
344.9,227812,211206,23.44,256.1
345,227844,211254,23.3,256.1
345.1,227894,211297,23.39,256.1
345.2,227939,211337,23.52,256.1
345.3,227968,211387,23.24,256.1
345.4,228031,211409,23.56,256.1
345.5,228071,211447,23.19,256.1
345.6,228129,211517,23.14,256.1
345.7,228169,211580,23.47,256.1
345.8,228211,211598,23.02,256.1
345.9,228249,211623,22.96,256.1
346,228291,211655,23.18,256.1
346.1,228339,211696,23.39,256.2
346.2,228376,211745,23.17,256.1
346.3,228419,211818,23.06,256.2
346.4,228469,211836,23.37,256.1
346.5,228534,211942,23.05,256.1
346.6,228564,211933,23.36,256.1
346.7,228609,211981,23.36,256.1
346.8,228656,211998,23.03,256.1
346.9,228699,212069,23.16,256.2
347,228744,212121,23.3,256.2
347.1,228789,212127,23.18,256.1
347.2,228836,212161,23.27,256.1
347.3,228881,212200,23.35,256.1
347.4,228921,212276,23.47,256.1
347.5,228966,212291,23.13,256.1
347.6,229011,212365,23.13,256.2
347.7,229071,212365,23.47,256.1
347.8,229119,212415,23.1,256.1
347.9,229154,212480,23.26,256.1
348,229194,212495,23.01,256.1
348.1,229236,212570,23.16,256.1
348.2,229284,212595,23.56,256.1
348.3,229314,212628,23.36,256.1
348.4,229371,212660,23.34,256.2
348.5,229414,212700,23.47,256.1
348.6,229459,212758,23.16,256.2
348.7,229509,212798,23.09,256.1
348.8,229549,212829,23.43,256.2
348.9,229604,212881,23.24,256.1
349,229649,212936,23.18,256.1
349.1,229701,212963,23.17,256.1
349.2,229739,213001,23.21,256.1
349.3,229788,213042,23.35,256.1
349.4,229826,213077,23.07,256.1
349.5,229871,213133,23.25,256.1
349.6,229916,213180,23.3,256.1
349.7,229971,213255,23.17,256.1
349.8,230006,213247,23.02,256.1
349.9,230048,213314,23.4,256.1
350,230098,213312,23.03,256.2
350.1,230141,213355,23.25,256.2
350.2,230191,213459,23.36,256.1
350.3,230246,213453,23.33,256.1
350.4,230281,213509,23.32,256.1
350.5,230323,213535,23.3,256.1
350.6,230361,213575,23.08,256.1
350.7,230408,213641,23.4,256.1
350.8,230456,213632,23.46,256.1
350.9,230498,213716,23.32,256.1
351,230556,213771,23.26,256.1
351.1,230591,213754,23.35,256.2
351.2,230631,213823,23.16,256.1
351.3,230671,213871,23.32,256.1
351.4,230728,213950,23.23,256.1
351.5,230783,213984,22.88,256.1
351.6,230823,214043,23.33,256.1
351.7,230868,214070,23.21,256.1
351.8,230896,214081,23.4,256.1
351.9,230946,214119,23.39,256.1
352,230998,214169,23.27,256.1
352.1,231043,214206,23.08,256.1
352.2,231098,214319,23.06,256.1
352.3,231133,214316,23.22,256.1
352.4,231178,214371,23.38,256.1
352.5,231218,214454,23.15,256.1
352.6,231268,214476,23.48,256.1
352.7,231316,214515,23.47,256.2
352.8,231358,214607,23.51,256.1
352.9,231394,214624,23.45,256.1
353,231451,214735,23.36,256.1
353.1,231491,214718,23.34,256.1
353.2,231538,214777,23.48,256.1
353.3,231574,214807,23.42,256.2
353.4,231621,214910,23.36,256.2
353.5,231673,214931,23.36,256.1
353.6,231728,214954,23.48,256.1
353.7,231751,215018,23.37,256.1
353.8,231796,215077,23.22,256.2
353.9,231841,215109,23.44,256.2
354,231891,215191,23.3,256.1
354.1,231938,215257,23.29,256.1
354.2,231990,215298,23.78,256.1
354.3,232031,215321,23.58,256.1
354.4,232073,215381,23.56,256.2
354.5,232111,215420,23.41,256.2
354.6,232166,215501,23.39,256.1
354.7,232211,215521,23.49,256.1
354.8,232265,215584,23.17,256.1
354.9,232306,215633,23.41,256.1
355,232363,215686,23.66,256.1
355.1,232391,215734,23.28,256.1
355.2,232433,215796,23.56,256.1
355.3,232471,215829,23.36,256.2
355.4,232518,215895,23.35,256.2
355.5,232563,215945,23.48,256.1
355.6,232620,216019,23.47,256.1
355.7,232663,216011,23.53,256.1
355.8,232717,216093,23.51,256.1
355.9,232746,216151,23.32,256.1
356,232784,216167,23.54,256.2
356.1,232843,216232,23.64,256.2
356.2,232883,216264,23.58,256.1
356.3,232931,216288,23.37,256.1
356.4,232983,216371,23.41,256.1
356.5,233016,216403,23.68,256.1
356.6,233051,216471,23.42,256.2
356.7,233108,216528,23.69,256.2
356.8,233141,216566,23.57,256.1
356.9,233200,216642,23.22,256.1
357,233250,216675,23.61,256.1
357.1,233290,216747,23.55,256.1
357.2,233340,216799,23.66,256.1
357.3,233390,216823,23.59,256.1
357.4,233439,216886,23.45,256.1
357.5,233473,216987,23.74,256.1
357.6,233511,216955,23.52,256.1
357.7,233558,217044,23.49,256.1
357.8,233596,217104,23.44,256.1
357.9,233643,217103,23.45,256.1
358,233698,217190,23.52,256.2
358.1,233745,217199,23.58,256.1
358.2,233785,217268,23.33,256.1
358.3,233819,217274,23.51,256.1
358.4,233878,217340,23.26,256.1
358.5,233930,217404,23.47,256.1
358.6,233968,217462,23.47,256.1
358.7,234013,217504,23.59,256.1
358.8,234048,217552,23.58,256.1
358.9,234091,217593,23.99,256.2
359,234138,217635,23.57,256.2
359.1,234177,217693,23.69,256.2
359.2,234215,217718,23.75,256.2
359.3,234273,217783,23.44,256.1
359.4,234321,217823,23.68,256.2
359.5,234361,217847,23.77,256.2
359.6,234395,217914,23.92,256.2
359.7,234458,217987,23.41,256.1
359.8,234510,217989,23.51,256.2
359.9,234551,218069,23.63,256.1
360,234607,218088,23.43,256.1
360.1,234643,218136,23.69,256.1
360.2,234699,218167,23.66,256.1
360.3,234740,218200,23.78,256.1
360.4,234782,218251,23.54,256.1
360.5,234823,218292,23.66,256.2
360.6,234859,218317,23.42,256.2
360.7,234904,218341,23.53,256.1
360.8,234958,218424,23.3,256.2
360.9,234998,218448,23.36,256.2
361,235050,218498,23.84,256.1
361.1,235086,218514,23.75,256.1
361.2,235140,218538,23.49,256.1
361.3,235190,218564,23.72,256.1
361.4,235223,218630,23.41,256.1
361.5,235255,218629,23.28,256.2
361.6,235308,218677,23.72,256.2
361.7,235342,218698,23.71,256.2
361.8,235396,218747,23.64,256.2
361.9,235439,218804,23.79,256.2
362,235486,218844,23.34,256.2
362.1,235538,218878,23.57,256.1
362.2,235576,218888,23.46,256.1
362.3,235626,218927,23.83,256.2
362.4,235671,219012,23.62,256.2
362.5,235711,219014,23.55,256.2
362.6,235758,219056,23.23,256.1
362.7,235801,219105,23.61,256.2
362.8,235848,219122,23.66,256.1
362.9,235891,219174,23.78,256.1
363,235947,219218,23.49,256.1
363.1,236001,219283,23.58,256.1
363.2,236044,219283,23.54,256.1
363.3,236085,219316,23.56,256.1
363.4,236123,219353,23.77,256.2
363.5,236168,219378,23.5,256.1
363.6,236206,219436,23.66,256.2
363.7,236258,219443,23.39,256.1
363.8,236296,219461,23.69,256.2
363.9,236343,219568,23.76,256.1
364,236399,219577,23.59,256.1
364.1,236440,219588,23.54,256.1
364.2,236487,219650,23.58,256.1
364.3,236532,219687,23.63,256.1
364.4,236575,219712,23.64,256.1
364.5,236622,219752,23.46,256.1
364.6,236665,219768,23.39,256.1
364.7,236710,219829,23.73,256.1
364.8,236757,219843,23.96,256.1
364.9,236789,219910,23.86,256.2
365,236843,219934,23.6,256.1
365.1,236888,219985,23.52,256.1
365.2,236931,220017,23.76,256.1
365.3,236980,220045,23.54,256.1
365.4,237021,220102,23.72,256.1
365.5,237068,220141,23.7,256.1
365.6,237113,220192,23.53,256.1
365.7,237165,220216,23.59,256.1
365.8,237210,220256,23.78,256.1
365.9,237248,220308,23.58,256.1
366,237286,220349,23.58,256.2
366.1,237336,220382,23.45,256.2
366.2,237374,220413,23.62,256.1
366.3,237419,220453,23.41,256.1
366.4,237486,220472,23.6,256.2
366.5,237522,220529,23.5,256.1
366.6,237572,220593,23.42,256.1
366.7,237617,220610,23.73,256.1
366.8,237666,220644,23.92,256.1
366.9,237698,220661,23.48,256.1
367,237747,220709,23.55,256.1
367.1,237775,220773,23.43,256.2
367.2,237829,220810,23.24,256.1
367.3,237882,220875,23.57,256.1
367.4,237923,220890,23.39,256.1
367.5,237966,220965,23.49,256.1
367.6,238017,220973,23.49,256.2
367.7,238066,221022,23.54,256.1
367.8,238103,221087,23.61,256
367.9,238150,221080,23.51,256.2
368,238193,221098,23.74,256.2
368.1,238234,221188,23.35,256.2
368.2,238283,221234,23.55,256.1
368.3,238324,221263,23.56,256.2
368.4,238375,221317,23.58,256.2
368.5,238420,221351,23.57,256.1
368.6,238467,221376,23.44,256.2
368.7,238508,221408,23.72,256.2
368.8,238547,221467,23.75,256.2
368.9,238598,221516,23.45,256.1
369,238649,221555,23.63,256.1
369.1,238694,221557,23.56,256.1
369.2,238727,221614,23.62,256.2
369.3,238769,221655,23.57,256.2
369.4,238819,221704,23.56,256.2
369.5,238859,221764,23.5,256.2
369.6,238909,221818,23.48,256.2
369.7,238964,221843,23.71,256.1
369.8,239009,221911,23.44,256.1
369.9,239046,221927,23.77,256.1
370,239093,221990,23.55,256.1
370.1,239138,222007,23.55,256.2
370.2,239185,222051,23.48,256.2
370.3,239226,222075,23.46,256.2
370.4,239279,222115,23.62,256.1
370.5,239322,222188,23.5,256.2
370.6,239365,222180,23.63,256.1
370.7,239410,222223,23.77,256.1
370.8,239453,222271,23.66,256.2
370.9,239487,222337,23.63,256.2
371,239539,222379,23.71,256.2
371.1,239594,222388,23.57,256.2
371.2,239643,222460,23.84,256.1
371.3,239680,222484,23.44,256.1
371.4,239727,222534,23.33,256.1
371.5,239766,222601,23.54,256.1
371.6,239811,222624,23.38,256.2
371.7,239856,222649,23.54,256.2
371.8,239903,222701,23.6,256.2
371.9,239950,222724,23.46,256.1
372,239987,222774,23.44,256.1
372.1,240038,222837,23.69,256.1
372.2,240083,222855,23.47,256.1
372.3,240126,222888,23.44,256.2
372.4,240175,222953,23.58,256.2
372.5,240216,222977,23.4,256.1
372.6,240267,223037,23.39,256.1
372.7,240308,223062,23.51,256.1
372.8,240355,223093,23.81,256.1
372.9,240392,223125,23.51,256.2
373,240439,223161,23.61,256.2
373.1,240482,223225,23.49,256.2
373.2,240531,223282,23.33,256.1
373.3,240572,223334,23.73,256.1
373.4,240629,223325,23.44,256.2
373.5,240668,223397,23.51,256.2
373.6,240715,223414,23.78,256.1
373.7,240760,223463,23.54,256.1
373.8,240801,223503,23.67,256.1
373.9,240852,223570,23.58,256.1
374,240889,223579,23.54,256.1
374.1,240934,223637,23.73,256.1
374.2,240983,223636,23.5,256.1
374.3,241020,223727,23.5,256.1
374.4,241079,223743,23.54,256.2
374.5,241122,223801,23.5,256.1
374.6,241163,223851,23.39,256.1
374.7,241220,223891,23.2,256.1
374.8,241259,223939,23.34,256.1
374.9,241304,223974,23.52,256.1
375,241347,224014,23.71,256.1
375.1,241384,224029,23.35,256.2
375.2,241429,224072,23.5,256.1
375.3,241482,224122,23.48,256.1
375.4,241529,224166,23.39,256.1
375.5,241570,224205,23.64,256.1
375.6,241613,224253,23.52,256.1
375.7,241656,224302,23.15,256.2
375.8,241703,224342,23.54,256.1
375.9,241754,224380,23.44,256.1
376,241803,224439,23.48,256.1
376.1,241840,224445,23.5,256.1
376.2,241883,224548,23.56,256.2
376.3,241920,224582,23.39,256.2
376.4,241975,224582,23.67,256.2
376.5,242024,224646,23.69,256.1
376.6,242063,224716,23.67,256.2
376.7,242112,224749,23.75,256.1
376.8,242143,224797,23.51,256.2
376.9,242196,224877,23.42,256.2
377,242237,224910,23.49,256.2
377.1,242295,224943,23.47,256.2
377.2,242336,224988,23.52,256.1
377.3,242379,225004,23.36,256.1
377.4,242424,225104,23.66,256.2
377.5,242479,225151,23.53,256.1
377.6,242505,225174,23.56,256.1
377.7,242549,225164,23.64,256.1
377.8,242592,225282,23.39,256.1
377.9,242635,225281,23.43,256.1
378,242685,225322,23.64,256.1
378.1,242723,225388,23.55,256.1
378.2,242772,225445,23.56,256.2
378.3,242817,225485,23.68,256.1
378.4,242858,225528,23.85,256.1
378.5,242901,225577,23.52,256.1
378.6,242950,225624,23.65,256.2
378.7,242987,225674,23.5,256.1
378.8,243045,225685,23.7,256.1
378.9,243088,225731,23.6,256.1
379,243133,225833,23.52,256.2
379.1,243175,225864,23.33,256.1
379.2,243218,225906,23.76,256.1
379.3,243257,225928,23.76,256.2
379.4,243300,225996,23.55,256.2
379.5,243353,226020,23.56,256.2
379.6,243401,226085,23.52,256.2
379.7,243446,226116,23.5,256.1
379.8,243497,226175,23.6,256.1
379.9,243533,226217,23.79,256.1
380,243570,226315,23.61,256.1
380.1,243623,226332,23.55,256.2
380.2,243675,226372,23.51,256.1
380.3,243718,226420,23.53,256.1
380.4,243769,226429,23.44,256.1
380.5,243806,226487,23.74,256.1
380.6,243851,226536,23.78,256.1
380.7,243894,226593,23.56,256.2
380.8,243928,226601,23.48,256.2
380.9,243981,226659,23.54,256.2
381,244028,226709,23.7,256.2
381.1,244074,226756,23.76,256.1
381.2,244119,226800,23.4,256.1
381.3,244160,226855,23.61,256.1
381.4,244206,226896,23.72,256.1
381.5,244258,226921,23.9,256.1
381.6,244311,226994,23.53,256.1
381.7,244344,227002,23.56,256.1
381.8,244389,227061,23.86,256.2
381.9,244432,227092,23.45,256.2
382,244477,227175,23.52,256.2
382.1,244522,227201,23.55,256.1
382.2,244554,227241,23.78,256.2
382.3,244554,227241,23.78,256.2
382.4,244554,227241,23.78,256.2
382.5,244712,227349,23.49,256.1
382.6,244753,227380,23.62,256.1
382.7,244804,227482,23.78,256.1
382.8,244841,227499,23.7,256.1
382.9,244888,227553,23.69,256.1
383,244927,227606,23.44,256.1
383.1,244976,227645,23.59,256.1
383.2,245017,227701,23.75,256.1
383.3,245061,227719,23.67,256.1
383.4,245100,227769,23.59,256.1
383.5,245147,227842,23.7,256.1
383.6,245192,227859,23.67,256.2
383.7,245235,227949,23.7,256.1
383.8,245278,227950,23.51,256.2
383.9,245329,228046,23.64,256.1
384,245372,228081,23.57,256.1
384.1,245417,228121,23.78,256.2
384.2,245460,228138,23.7,256.2
384.3,245507,228170,23.59,256.2
384.4,245554,228244,23.73,256.2
384.5,245604,228278,23.91,256.1
384.6,245644,228294,23.65,256.1
384.7,245689,228350,23.85,256.1
384.8,245739,228383,23.52,256.1
384.9,245782,228467,23.55,256.1
385,245827,228515,23.93,256.1
385.1,245871,228550,23.98,256.1
385.2,245926,228550,23.86,256.1
385.3,245971,228600,23.82,256.1
385.4,246013,228630,23.88,256.1
385.5,246063,228673,23.81,256
385.6,246110,228725,23.92,256
385.7,246151,228740,23.8,256
385.8,246194,228791,23.8,256.1
385.9,246245,228813,23.62,256
386,246279,228844,23.35,256.1
386.1,246326,228906,23.88,256.1
386.2,246374,228972,23.77,256.1
386.3,246414,229020,23.95,256.1
386.4,246457,229098,23.87,256.1
386.5,246501,229088,23.74,256.1
386.6,246544,229140,23.82,256.2
386.7,246587,229191,23.88,256.2
386.8,246639,229233,23.76,256.2
386.9,246681,229265,23.62,256.1
387,246728,229290,23.46,256.2
387.1,246769,229367,23.53,256.1
387.2,246816,229375,23.67,256.2
387.3,246855,229450,23.55,256.2
387.4,246909,229484,23.78,256.1
387.5,246960,229520,23.7,256.1
387.6,247008,229602,23.81,256.1
387.7,247046,229625,23.56,256.1
387.8,247094,229658,23.82,256.1
387.9,247132,229727,23.64,256.2
388,247181,229704,23.67,256.1
388.1,247226,229762,23.5,256.2
388.2,247271,229809,23.57,256.2
388.3,247310,229852,23.85,256.1
388.4,247362,229918,23.63,256.2
388.5,247413,229919,23.7,256.1
388.6,247452,229985,23.61,256.1
388.7,247503,230036,23.72,256.1
388.8,247549,230043,23.65,256.1
388.9,247596,230093,23.77,256.1
389,247639,230117,23.7,256.1
389.1,247676,230184,23.65,256.1
389.2,247722,230257,23.8,256.1
389.3,247766,230259,23.52,256.1
389.4,247807,230326,23.81,256.2
389.5,247845,230342,23.5,256.1
389.6,247902,230400,23.52,256.1
389.7,247948,230414,23.78,256.1
389.8,247998,230456,23.66,256.1
389.9,248043,230540,23.8,256.1
390,248083,230562,23.57,256.1
390.1,248133,230629,23.55,256.1
390.2,248173,230663,23.45,256.1
390.3,248218,230670,23.89,256.1
390.4,248269,230704,23.74,256.1
390.5,248307,230737,23.75,256.1
390.6,248354,230778,23.94,256.2
390.7,248409,230827,23.88,256.1
390.8,248446,230876,23.81,256.1
390.9,248486,230910,23.82,256.1
391,248529,230951,23.72,256.2
391.1,248571,231033,23.37,256.1
391.2,248614,231066,23.79,256.1
391.3,248662,231106,23.6,256.1
391.4,248714,231142,23.65,256.1
391.5,248759,231198,23.78,256.1
391.6,248804,231197,23.67,256.1
391.7,248844,231283,23.84,256.1
391.8,248892,231330,23.91,256.1
391.9,248941,231330,23.61,256.1
392,248989,231362,23.76,256.1
392.1,249024,231412,23.67,256.1
392.2,249066,231454,23.6,256.2
392.3,249119,231518,23.71,256.2
392.4,249161,231544,23.29,256.2
392.5,249201,231603,23.68,256.1
392.6,249251,231643,23.79,256.1
392.7,249296,231700,23.48,256.1
392.8,249331,231701,23.75,256.2
392.9,249376,231760,23.65,256.1
393,249424,231816,23.69,256.1
393.1,249469,231856,23.92,256.1
393.2,249516,231932,23.58,256.2
393.3,249561,231947,23.9,256.2
393.4,249602,231965,23.59,256.2
393.5,249647,232012,23.44,256.2
393.6,249692,232071,23.41,256.1
393.7,249737,232103,23.82,256.1
393.8,249784,232151,23.76,256.2
393.9,249827,232170,23.71,256.2
394,249879,232268,23.51,256.2
394.1,249917,232268,23.89,256.1
394.2,249977,232292,23.63,256.1
394.3,250022,232323,23.54,256.1
394.4,250065,232408,23.8,256.1
394.5,250114,232424,23.64,256.1
394.6,250157,232505,23.59,256.1
394.7,250197,232472,23.8,256.1
394.8,250244,232520,23.67,256.1
394.9,250294,232597,23.48,256.1
395,250334,232604,23.94,256.1
395.1,250382,232677,23.64,256.1
395.2,250425,232701,23.72,256.1
395.3,250462,232753,23.67,256.1
395.4,250507,232778,23.95,256.1
395.5,250554,232848,24.03,256.2
395.6,250602,232886,23.75,256.1
395.7,250636,232932,23.67,256.1
395.8,250702,232947,23.61,256.1
395.9,250735,233026,23.95,256.1
396,250777,233065,23.57,256.2
396.1,250822,233131,23.65,256.1
396.2,250867,233162,23.66,256.1
396.3,250912,233197,23.72,256.1
396.4,250961,233262,23.78,256.1
396.5,251004,233277,23.71,256.1
396.6,251054,233270,23.72,256.2
396.7,251100,233362,24.2,256.1
396.8,251137,233410,23.88,256.2
396.9,251186,233441,23.79,256.2
397,251227,233458,23.63,256.2
397.1,251277,233526,23.79,256.1
397.2,251324,233566,23.84,256.1
397.3,251373,233607,23.33,256.1
397.4,251407,233640,23.75,256.1
397.5,251449,233640,23.89,256.1
397.6,251493,233723,23.88,256.2
397.7,251538,233763,23.86,256.1
397.8,251592,233855,23.79,256.1
397.9,251640,233887,23.66,256.1
398,251685,233911,23.44,256.1
398.1,251722,233951,23.73,256.1
