Time,Cum. Inj. Water,Cum Prod Water,Cum. Oil Prod. ,Cum. Inj CO2,Cum. Prod Gas,Pressure
(hrs),(rml),ml,(sep_ml),(rml),(std.cc),atm
267.563,3363.673,2327.868,694.357,0.000,81926.924,295.768
267.580,3363.879,2328.139,694.277,0.000,81965.943,295.646
267.596,3364.089,2328.191,694.515,0.000,81932.475,295.687
267.613,3364.298,2328.453,694.058,0.000,81962.079,295.524
267.630,3364.508,2328.675,694.517,0.000,81959.924,295.524
267.646,3364.718,2328.857,695.195,0.000,81948.023,295.605
267.663,3364.928,2329.049,694.487,0.000,81959.277,295.727
267.680,3365.137,2329.341,694.178,0.000,81960.999,295.727
267.696,3365.348,2329.573,694.606,0.000,81964.423,295.605
267.713,3365.557,2329.755,694.596,0.000,81944.155,295.727
267.730,3365.767,2329.957,694.417,0.000,81933.937,295.687
267.746,3365.977,2330.069,695.115,0.000,81932.466,295.564
267.763,3366.187,2330.261,695.115,0.000,81931.975,295.768
267.780,3366.396,2330.559,695.165,0.000,81922.762,295.564
267.796,3366.605,2330.671,694.975,0.000,81936.685,295.605
267.813,3366.816,2330.893,694.307,0.000,81935.401,295.646
267.830,3367.025,2331.144,694.716,0.000,81946.775,295.524
267.846,3367.232,2331.217,694.626,0.000,81927.458,295.727
267.863,3367.442,2331.498,694.257,0.000,81941.886,295.564
267.880,3367.652,2331.740,694.267,0.000,81943.269,295.687
267.896,3367.861,2331.932,694.656,0.000,81981.254,295.605
267.913,3368.071,2332.104,694.487,0.000,81950.367,295.727
267.930,3368.281,2332.336,694.587,0.000,81945.523,295.483
267.946,3368.491,2332.628,694.427,0.000,81949.178,295.605
267.963,3368.701,2332.700,694.886,0.000,81953.138,295.646
267.980,3368.911,2333.002,694.198,0.000,81963.800,295.687
267.996,3369.120,2333.104,694.267,0.000,81932.146,295.768
268.013,3369.329,2333.296,694.267,0.000,81936.409,295.564
268.030,3369.539,2333.564,694.415,0.000,81969.631,295.605
268.046,3369.749,2333.726,694.317,0.000,81956.268,295.483
268.063,3369.956,2333.938,694.327,0.000,81931.561,295.524
268.080,3370.165,2334.110,694.736,0.000,81932.785,295.605
268.096,3370.376,2334.282,695.185,0.000,81943.555,295.646
268.113,3370.584,2334.534,693.510,0.000,81986.453,295.646
268.130,3370.795,2334.765,694.537,0.000,81968.454,295.605
268.146,3371.004,2334.978,694.627,0.000,81951.033,295.646
268.163,3371.214,2335.318,694.058,0.000,81933.847,295.687
268.180,3371.423,2335.400,694.158,0.000,81988.102,295.646
268.196,3371.633,2335.583,694.347,0.000,81937.295,295.687
268.213,3371.843,2335.824,694.048,0.000,81966.002,295.768
268.230,3372.052,2335.937,694.188,0.000,81953.469,295.605
268.246,3372.263,2336.198,695.355,0.000,81948.700,295.524
268.263,3372.472,2336.400,694.337,0.000,81952.880,295.687
268.280,3372.682,2336.652,693.899,0.000,81932.882,295.687
268.296,3372.891,2336.794,694.637,0.000,81964.078,295.605
268.313,3373.102,2336.982,694.637,0.000,81968.403,295.646
268.330,3373.311,2337.254,694.477,0.000,81945.787,295.727
268.346,3373.518,2337.386,694.268,0.000,81910.594,295.768
268.363,3373.727,2337.698,694.966,0.000,81965.386,295.727
268.380,3373.937,2337.830,695.056,0.000,81941.517,295.605
268.396,3374.147,2337.972,694.527,0.000,81955.606,295.524
268.413,3374.357,2338.214,694.966,0.000,81985.096,295.687
268.430,3374.566,2338.516,694.218,0.000,81958.343,295.768
268.446,3374.777,2338.658,694.826,0.000,81975.342,295.687
268.463,3374.986,2338.750,694.776,0.000,81957.328,295.646
268.480,3375.195,2339.082,694.896,0.000,81967.630,295.605
268.496,3375.405,2339.174,695.345,0.000,81957.137,295.605
268.513,3375.615,2339.396,694.238,0.000,81977.313,295.524
268.530,3375.825,2339.688,694.378,0.000,81991.046,295.401
268.546,3376.035,2339.867,694.248,0.000,81972.981,295.564
268.563,3376.245,2339.969,694.886,0.000,81970.504,295.605
268.580,3376.454,2340.279,693.311,0.000,82005.040,295.727
268.596,3376.664,2340.531,695.275,0.000,81941.691,295.687
268.613,3376.870,2340.624,694.098,0.000,81987.289,295.605
268.630,3377.080,2340.875,694.368,0.000,81930.766,295.524
268.646,3377.292,2341.067,694.368,0.000,81958.720,295.646
268.663,3377.499,2341.238,694.178,0.000,81949.513,295.646
268.680,3377.709,2341.451,694.757,0.000,81981.891,295.646
268.696,3377.918,2341.683,694.797,0.000,81962.884,295.564
268.713,3378.128,2341.865,693.729,0.000,81953.374,295.646
268.730,3378.338,2342.106,693.610,0.000,81981.221,295.564
268.746,3378.548,2342.328,694.846,0.000,81956.889,295.687
268.763,3378.757,2342.560,694.497,0.000,81980.320,295.564
268.780,3378.967,2342.652,694.507,0.000,81938.340,295.564
268.796,3379.176,2342.823,694.906,0.000,81942.569,295.524
268.813,3379.387,2343.125,694.448,0.000,81979.314,295.646
268.830,3379.596,2343.287,693.949,0.000,81969.398,295.524
268.846,3379.807,2343.466,693.889,0.000,81977.360,295.646
268.863,3380.013,2343.699,693.989,0.000,81963.521,295.564
268.880,3380.222,2343.880,693.889,0.000,81963.187,295.768
268.896,3380.432,2344.042,694.697,0.000,81969.834,295.605
268.913,3380.641,2344.264,694.866,0.000,81971.524,295.605
268.930,3380.851,2344.466,694.168,0.000,81963.609,295.687
268.946,3381.061,2344.678,695.525,0.000,81967.576,295.687
268.963,3381.271,2344.870,695.525,0.000,81974.271,295.646
268.980,3381.480,2345.122,694.428,0.000,81986.644,295.605
268.996,3381.690,2345.303,694.747,0.000,81969.559,295.483
269.013,3381.899,2345.505,694.665,0.000,81991.468,295.483
269.030,3382.110,2345.677,694.827,0.000,81967.172,295.646
269.046,3382.319,2345.908,693.989,0.000,81979.662,295.605
269.063,3382.530,2346.170,694.458,0.000,81973.839,295.605
269.080,3382.739,2346.319,693.760,0.000,81974.575,295.687
269.096,3382.945,2346.512,694.787,0.000,81980.539,295.646
269.113,3383.155,2346.713,693.809,0.000,81984.910,295.646
269.130,3383.365,2346.935,693.800,0.000,81983.541,295.605
269.146,3383.575,2347.147,694.627,0.000,81963.659,295.646
269.163,3383.784,2347.360,694.408,0.000,81959.027,295.564
269.180,3383.994,2347.481,694.019,0.000,81981.901,295.605
269.196,3384.204,2347.753,694.248,0.000,81952.974,295.524
269.213,3384.415,2347.936,694.946,0.000,81936.287,295.605
269.230,3384.624,2348.148,694.358,0.000,81952.392,295.524
269.246,3384.834,2348.309,694.996,0.000,81978.870,295.524
269.263,3385.043,2348.508,694.897,0.000,81967.367,295.687
269.280,3385.253,2348.790,694.398,0.000,81980.738,295.727
269.296,3385.463,2348.984,694.398,0.000,81964.606,295.687
269.313,3385.673,2349.083,694.358,0.000,81992.758,295.564
269.330,3385.882,2349.365,693.760,0.000,81989.077,295.442
269.346,3386.092,2349.656,695.106,0.000,81977.472,295.646
269.363,3386.301,2349.769,694.498,0.000,81972.944,295.646
269.380,3386.507,2349.901,695.016,0.000,81984.412,295.687
269.396,3386.718,2350.153,694.149,0.000,81988.060,295.564
269.413,3386.927,2350.265,694.947,0.000,81987.403,295.646
269.430,3387.138,2350.656,694.259,0.000,81989.617,295.646
269.446,3387.347,2350.778,694.288,0.000,82016.046,295.605
269.463,3387.557,2351.020,694.957,0.000,81979.333,295.605
269.480,3387.767,2351.261,694.433,0.000,81975.113,295.483
269.496,3387.977,2351.383,694.518,0.000,81994.912,295.524
269.513,3388.186,2351.635,694.259,0.000,81992.872,295.279
269.530,3388.396,2351.837,694.578,0.000,81993.086,295.646
269.546,3388.605,2351.850,694.747,0.000,81976.614,295.687
269.563,3388.816,2352.231,694.089,0.000,81982.988,295.646
269.580,3389.025,2352.382,694.428,0.000,82002.351,295.646
269.596,3389.234,2352.571,694.428,0.000,82003.183,295.564
269.613,3389.445,2352.853,694.039,0.000,81961.360,295.605
269.630,3389.650,2352.926,694.877,0.000,81991.611,295.687
269.646,3389.861,2353.197,694.578,0.000,81986.669,295.646
269.663,3390.070,2353.359,694.807,0.000,82004.767,295.524
269.680,3390.280,2353.671,694.568,0.000,81985.032,295.727
269.696,3390.490,2353.813,693.830,0.000,81979.273,295.727
269.713,3390.700,2353.935,695.186,0.000,81997.590,295.687
269.730,3390.909,2354.247,693.800,0.000,82000.387,295.687
269.746,3391.119,2354.419,694.478,0.000,82000.344,295.687
269.763,3391.329,2354.581,694.977,0.000,81971.946,295.646
269.780,3391.539,2354.803,695.455,0.000,81992.509,295.727
269.796,3391.748,2354.965,694.009,0.000,82013.993,295.524
269.813,3391.957,2355.137,693.999,0.000,81999.312,295.524
269.830,3392.168,2355.467,694.718,0.000,81975.961,295.727
269.846,3392.377,2355.656,694.019,0.000,81984.605,295.605
269.863,3392.587,2355.749,695.426,0.000,81988.030,295.605
269.880,3392.793,2355.991,694.279,0.000,82007.356,295.646
269.896,3393.003,2356.143,694.917,0.000,81995.807,295.727
269.913,3393.213,2356.335,694.917,0.000,82011.897,295.768
269.930,3393.423,2356.616,694.189,0.000,81995.716,295.687
269.946,3393.632,2356.808,694.019,0.000,81985.882,295.605
269.963,3393.842,2357.000,694.628,0.000,82015.744,295.646
269.980,3394.052,2357.153,694.658,0.000,81985.291,295.768
269.996,3394.262,2357.534,694.369,0.000,82000.591,295.605
270.013,3394.471,2357.646,694.777,0.000,81978.321,295.687
270.030,3394.681,2357.908,694.030,0.000,82009.734,295.687
270.046,3394.891,2358.090,694.060,0.000,81996.548,295.646
270.063,3395.101,2358.201,694.598,0.000,82010.568,295.605
270.080,3395.311,2358.503,694.159,0.000,82029.017,295.687
270.096,3395.520,2358.612,694.179,0.000,81995.401,295.605
270.113,3395.727,2358.924,694.139,0.000,81981.057,295.524
270.130,3395.937,2359.096,694.339,0.000,81996.372,295.605
270.146,3396.147,2359.158,694.718,0.000,82009.586,295.687
270.163,3396.356,2359.430,694.738,0.000,82020.566,295.564
270.180,3396.566,2359.750,694.668,0.000,81978.431,295.646
270.196,3396.776,2359.942,694.668,0.000,82011.006,295.646
270.213,3396.986,2359.975,694.149,0.000,81995.483,295.687
270.230,3397.195,2360.277,694.269,0.000,81990.972,295.687
270.246,3397.404,2360.508,694.618,0.000,81980.811,295.605
270.263,3397.615,2360.710,694.798,0.000,81991.795,295.605
270.280,3397.824,2360.952,694.050,0.000,81977.618,295.768
270.296,3398.034,2361.025,694.219,0.000,81993.449,295.564
270.313,3398.243,2361.246,694.698,0.000,82005.966,295.727
270.330,3398.453,2361.477,693.950,0.000,82035.007,295.524
270.346,3398.663,2361.699,693.990,0.000,81987.209,295.646
270.363,3398.873,2361.958,693.202,0.000,81978.246,295.727
270.380,3399.079,2362.080,694.887,0.000,82008.974,295.646
270.396,3399.289,2362.292,694.877,0.000,82016.205,295.687
270.413,3399.498,2362.534,693.621,0.000,82007.689,295.564
270.430,3399.707,2362.676,694.479,0.000,82015.022,295.727
270.446,3399.918,2362.908,695.037,0.000,81986.922,295.687
270.463,3400.127,2363.100,695.037,0.000,82006.820,295.605
270.480,3400.337,2363.342,694.499,0.000,81997.966,295.564
270.496,3400.546,2363.584,695.306,0.000,82026.734,295.564
270.513,3400.757,2363.636,693.631,0.000,82004.444,295.605
270.530,3400.967,2364.008,694.289,0.000,81999.386,295.727
270.546,3401.177,2364.100,694.040,0.000,82006.456,295.768
270.563,3401.386,2364.331,693.771,0.000,81984.628,295.605
270.580,3401.597,2364.521,694.120,0.000,82006.749,295.727
270.596,3401.806,2364.733,694.479,0.000,82000.016,295.646
270.613,3402.016,2364.925,693.900,0.000,82015.341,295.524
270.630,3402.222,2365.066,694.638,0.000,82020.665,295.524
270.646,3402.432,2365.377,694.489,0.000,82017.825,295.727
270.663,3402.642,2365.559,693.681,0.000,82013.861,295.646
270.680,3402.851,2365.781,694.459,0.000,82008.111,295.687
270.696,3403.061,2365.884,694.209,0.000,82011.357,295.646
270.713,3403.270,2366.186,693.910,0.000,82036.298,295.687
270.730,3403.481,2366.298,694.130,0.000,82018.827,295.646
270.746,3403.690,2366.490,694.130,0.000,81970.520,295.768
270.763,3403.900,2366.741,695.287,0.000,82029.783,295.605
270.780,3404.109,2366.963,694.419,0.000,81997.166,295.822
270.796,3404.320,2367.165,694.359,0.000,82002.960,295.646
270.813,3404.529,2367.316,694.838,0.000,82019.131,295.442
270.830,3404.740,2367.495,695.197,0.000,82014.582,295.687
270.846,3404.949,2367.837,693.831,0.000,82017.561,295.646
270.863,3405.159,2367.919,694.309,0.000,82028.156,295.646
270.880,3405.368,2368.210,694.010,0.000,82015.518,295.687
270.896,3405.574,2368.362,694.878,0.000,82011.775,295.727
270.913,3405.785,2368.505,695.047,0.000,82039.587,295.564
270.930,3405.994,2368.766,694.467,0.000,82034.290,295.605
270.946,3406.204,2368.968,694.339,0.000,82003.085,295.727
270.963,3406.413,2369.210,694.429,0.000,82007.085,295.646
270.980,3406.623,2369.461,693.980,0.000,82000.797,295.605
270.996,3406.833,2369.574,695.167,0.000,82027.121,295.646
271.013,3407.043,2369.826,694.309,0.000,82022.260,295.646
271.030,3407.253,2369.998,694.599,0.000,82014.273,295.524
271.046,3407.463,2370.229,694.080,0.000,82052.396,295.646
271.063,3407.672,2370.431,693.751,0.000,82031.419,295.727
271.080,3407.882,2370.623,693.751,0.000,82013.167,295.646
271.096,3408.092,2370.763,693.671,0.000,82055.292,295.768
271.113,3408.302,2371.034,694.489,0.000,81997.444,295.727
271.130,3408.508,2371.216,694.300,0.000,82027.164,295.687
271.146,3408.718,2371.418,694.240,0.000,82015.124,295.605
271.163,3408.927,2371.649,694.369,0.000,82036.778,295.687
271.180,3409.136,2371.852,693.751,0.000,82058.171,295.646
271.196,3409.347,2371.984,694.479,0.000,82025.516,295.605
271.213,3409.556,2372.155,694.090,0.000,82017.212,295.605
271.230,3409.766,2372.448,694.220,0.000,82029.317,295.727
271.246,3409.976,2372.749,694.370,0.000,82017.523,295.687
271.263,3410.186,2372.901,694.021,0.000,81994.311,295.605
271.280,3410.395,2372.933,694.070,0.000,82001.971,295.564
271.296,3410.605,2373.295,694.240,0.000,82030.098,295.605
271.313,3410.814,2373.457,694.479,0.000,82021.482,295.687
271.330,3411.024,2373.639,693.372,0.000,82035.478,295.524
271.346,3411.234,2373.918,694.639,0.000,82032.727,295.687
271.363,3411.444,2374.049,694.649,0.000,82015.167,295.524
271.380,3411.654,2374.231,693.931,0.000,82035.381,295.605
271.396,3411.863,2374.423,693.931,0.000,82021.841,295.687
271.413,3412.073,2374.675,694.649,0.000,82000.531,295.646
271.430,3412.279,2374.857,693.851,0.000,82031.722,295.646
271.446,3412.489,2375.078,694.788,0.000,82017.606,295.564
271.463,3412.699,2375.270,694.360,0.000,82011.499,295.646
271.480,3412.908,2375.453,694.278,0.000,82036.881,295.605
271.496,3413.118,2375.733,693.921,0.000,82024.140,295.768
271.513,3413.328,2375.875,694.320,0.000,82025.084,295.687
271.530,3413.537,2376.076,694.250,0.000,82048.213,295.687
271.546,3413.747,2376.279,693.751,0.000,82028.427,295.687
271.563,3413.957,2376.490,693.572,0.000,82042.738,295.564
271.580,3414.167,2376.712,694.220,0.000,82021.860,295.727
271.596,3414.376,2376.914,694.719,0.000,82027.146,295.564
271.613,3414.586,2377.186,693.662,0.000,82047.646,295.564
271.630,3414.796,2377.368,694.410,0.000,82025.277,295.524
271.646,3415.006,2377.487,694.460,0.000,82023.658,295.768
271.663,3415.216,2377.749,694.819,0.000,82028.088,295.646
271.680,3415.425,2377.991,694.410,0.000,82044.088,295.727
271.696,3415.632,2378.083,694.789,0.000,82042.008,295.646
271.713,3415.841,2378.275,694.789,0.000,82003.066,295.687
271.730,3416.052,2378.536,694.908,0.000,82025.904,295.483
271.746,3416.261,2378.688,694.609,0.000,82041.008,295.524
271.763,3416.471,2378.970,694.061,0.000,82029.512,295.646
271.780,3416.681,2379.032,694.589,0.000,82076.806,295.564
271.796,3416.891,2379.334,694.210,0.000,82024.679,295.564
271.813,3417.100,2379.546,693.801,0.000,82048.020,295.646
271.830,3417.309,2379.728,694.260,0.000,82068.036,295.768
271.846,3417.520,2379.969,694.490,0.000,82051.118,295.605
271.863,3417.729,2380.112,694.719,0.000,82032.511,295.605
271.880,3417.939,2380.284,693.801,0.000,82045.634,295.605
271.896,3418.148,2380.515,694.340,0.000,82060.356,295.605
271.913,3418.358,2380.713,694.011,0.000,82050.369,295.605
271.930,3418.567,2381.015,693.832,0.000,82046.490,295.646
271.946,3418.778,2381.237,694.619,0.000,82067.318,295.605
271.963,3418.987,2381.349,694.569,0.000,82041.664,295.483
271.980,3419.197,2381.651,694.390,0.000,82050.023,295.646
271.996,3419.403,2381.693,694.320,0.000,82062.009,295.564
272.013,3419.614,2382.084,694.719,0.000,82049.148,295.646
272.030,3419.823,2382.277,694.719,0.000,82051.676,295.727
272.046,3420.032,2382.328,694.071,0.000,82037.035,295.646
272.063,3420.242,2382.621,694.101,0.000,82038.584,295.727
272.080,3420.452,2382.702,695.278,0.000,82040.529,295.524
272.096,3420.662,2382.974,694.081,0.000,82040.084,295.646
272.113,3420.871,2383.116,694.779,0.000,82057.053,295.646
272.130,3421.081,2383.268,694.490,0.000,82061.496,295.727
272.146,3421.290,2383.650,693.752,0.000,82073.697,295.727
272.163,3421.501,2383.822,694.071,0.000,82065.987,295.687
272.180,3421.710,2383.914,693.812,0.000,82067.198,295.564
272.196,3421.920,2384.206,695.138,0.000,82049.310,295.727
272.213,3422.129,2384.338,694.779,0.000,82052.920,295.646
272.230,3422.340,2384.586,693.213,0.000,82054.212,295.605
272.246,3422.549,2384.817,694.430,0.000,82034.578,295.687
272.263,3422.756,2384.980,693.971,0.000,82074.460,295.605
272.280,3422.966,2385.132,694.510,0.000,82034.920,295.822
272.296,3423.175,2385.493,694.021,0.000,82053.337,295.564
272.313,3423.385,2385.614,694.251,0.000,82035.689,295.646
272.330,3423.594,2385.806,693.882,0.000,82057.210,295.605
272.346,3423.804,2385.998,693.882,0.000,82063.543,295.605
272.363,3424.014,2386.240,694.650,0.000,82050.581,295.646
272.380,3424.224,2386.502,694.181,0.000,82071.406,295.687
272.396,3424.433,2386.694,694.590,0.000,82078.457,295.605
272.413,3424.643,2386.896,693.842,0.000,82039.066,295.646
272.430,3424.852,2387.068,693.882,0.000,82061.374,295.646
272.446,3425.063,2387.249,694.410,0.000,82049.734,295.687
272.463,3425.272,2387.471,694.500,0.000,82058.059,295.727
272.480,3425.482,2387.533,694.440,0.000,82073.699,295.687
272.496,3425.692,2387.895,694.341,0.000,82055.214,295.564
272.513,3425.901,2388.034,694.141,0.000,82068.201,295.768
272.530,3426.111,2388.296,694.700,0.000,82051.392,295.605
272.546,3426.321,2388.498,694.291,0.000,82059.140,295.646
272.563,3426.528,2388.729,693.782,0.000,82047.263,295.727
272.580,3426.737,2388.901,695.049,0.000,82056.461,295.822
272.596,3426.948,2389.054,694.251,0.000,82066.180,295.687
272.613,3427.157,2389.246,694.251,0.000,82045.852,295.822
272.630,3427.367,2389.517,693.722,0.000,82045.767,295.605
272.646,3427.576,2389.679,694.351,0.000,82071.001,295.646
272.663,3427.787,2389.772,694.201,0.000,82062.389,295.687
272.680,3427.996,2390.103,695.148,0.000,82035.895,295.768
272.696,3428.206,2390.275,694.011,0.000,82054.247,295.524
272.713,3428.415,2390.467,694.380,0.000,82062.717,295.605
272.730,3428.624,2390.699,693.742,0.000,82048.514,295.646
272.746,3428.835,2390.840,693.772,0.000,82074.824,295.524
272.763,3429.044,2391.072,693.892,0.000,82036.433,295.605
272.780,3429.252,2391.272,694.730,0.000,82052.508,295.687
272.796,3429.461,2391.504,694.550,0.000,82051.868,295.687
